Sistema de Informa��es Hidrol�gicas
Vers�o Web 3.0
� 2018 Ag�ncia Nacional de �guas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluvi�metro, 2 = Pluvi�grafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restri��es da consulta:
C�digo da Esta��o:00266005


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
266005;1;01/03/2022;1;;;;;0;0;0;;0;6,5;0,0;41,1;17,6;0,0;74,8;0,8;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;
266005;1;01/02/2022;1;;;;;0;0;0;;0;;;;;;;;65,8;1,0;0,0;3,5;5,6;0,5;53,3;0,4;0,0;0,0;31,3;0,3;1,1;0,0;23,8;63,0;0,0;29,0;0,0;21,6;0,0;;;;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
266005;1;01/01/2022;1;52,3;227,7;26;18;1;1;1;;0;35,8;10,8;5,0;0,0;1,5;0,0;0,2;13,7;0,0;0,0;0,0;0,3;0,2;47,7;0,0;13,0;3,4;11,0;1,3;1,5;7,0;18,0;0,0;0,0;0,0;52,3;0,0;5,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/12/2021;1;;;;;0;0;0;;0;15,5;3,0;8,5;3,3;25,5;55,0;2,3;0,3;0,0;0,0;4,3;0,0;0,7;0,2;24,3;3,2;0,7;24,9;0,0;8,2;64,2;1,0;5,0;1,6;0,0;;;;47,7;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;
266005;1;01/11/2021;1;28,2;153,7;21;16;1;1;1;;0;0,0;0,0;25,7;1,9;11,7;0,0;3,0;0,0;12,7;0,0;0,0;3,8;20,0;2,7;0,7;0,0;0,0;0,0;2,0;0,0;28,2;0,0;0,0;1,6;2,3;0,0;0,0;16,7;2,3;18,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
266005;1;01/10/2021;1;41,0;122,0;19;17;1;1;1;;0;10,2;0,0;12,4;2,3;1,3;5,0;1,8;7,7;0,0;0,0;0,5;1,3;3,9;0,0;0,0;0,0;0,0;0,0;41,0;0,0;0,2;0,0;0,0;0,0;0,0;25,4;0,2;5,7;1,8;1,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/09/2021;1;36,5;146,6;2;18;1;1;1;;0;3,6;36,5;0,2;0,0;0,2;0,0;0,0;4,5;0,0;14,7;0,2;0,0;0,3;0,0;0,0;0,0;5,3;8,4;16,7;0,0;0,0;3,0;8,9;4,7;16,2;0,0;10,4;0,0;4,1;8,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
266005;1;01/08/2021;1;82,6;151,8;19;9;1;1;1;;0;0,0;0,5;0,0;0,0;1,3;0,0;0,0;0,0;0,3;0,0;21,6;0,0;21,3;0,4;0,0;0,0;0,0;0,0;82,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,3;16,5;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/07/2021;1;31,4;197,5;12;17;1;1;1;;0;0,0;0,0;0,0;28,8;3,1;2,9;2,4;0,0;30,9;0,0;0,0;31,4;2,0;6,0;0,0;0,0;4,2;0,8;0,0;19,2;12,5;1,2;0,0;29,0;4,9;0,2;0,0;0,0;0,0;18,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/06/2021;1;52,0;347,5;13;23;1;1;1;;0;0,0;6,0;0,0;4,3;0,4;31,0;26,5;0,0;3,2;0,0;6,6;0,0;52,0;12,3;46,1;6,0;14,7;18,1;0,0;49,0;0,3;3,5;4,9;9,4;0,0;1,9;12,3;25,3;1,3;12,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
266005;1;01/05/2021;1;68,0;366,0;3;23;1;1;1;;0;2,8;2,5;68,0;0,0;0,0;0,0;10,5;2,7;0,0;0,0;22,8;5,1;0,4;39,1;2,5;1,9;14,9;0,0;42,4;6,0;13,9;7,0;9,7;0,0;8,8;51,2;15,9;1,2;31,4;0,0;5,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/04/2021;1;72,5;421,2;18;29;1;1;1;;0;4,3;1,5;8,4;37,1;34,6;4,0;0,4;4,0;1,1;0,3;3,0;34,6;6,7;4,1;54,8;0,0;12,5;72,5;0,2;3,0;53,1;7,5;26,7;0,4;14,7;6,0;10,9;0,4;2,2;12,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
266005;1;01/03/2021;1;93,6;547,1;10;24;1;1;1;;0;9,6;7,2;23,5;2,6;22,3;0,7;0,5;31,5;38,0;93,6;0,0;33,3;0,0;0,0;0,0;22,1;25,3;8,5;0,0;20,5;1,4;0,0;29,0;73,2;0,0;59,5;1,3;7,7;16,1;10,0;9,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/02/2021;1;46,0;335,9;5;20;1;1;1;;0;9,5;1,4;3,3;18,8;46,0;45,7;14,1;0,7;4,0;9,7;0,0;0,0;0,0;22,1;31,5;3,5;0,0;0,0;0,0;27,2;45,4;0,0;0,0;16,0;34,0;0,2;0,5;2,3;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
266005;1;01/01/2021;1;50,7;334,8;19;25;1;1;1;;0;0,0;1,1;1,0;44,3;3,8;0,0;2,2;10,0;4,1;4,5;0,0;0,0;1,1;20,2;7,8;2,5;38,2;21,2;50,7;1,7;0,0;15,7;28,0;21,6;25,1;23,2;3,8;0,3;1,7;0,0;1,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/12/2020;1;56,0;289,2;29;25;1;1;1;;0;0,0;7,0;0,3;33,2;8,4;0,0;0,0;20,7;0,0;23,3;21,0;5,5;0,4;3,7;28,0;21,7;0,8;4,3;7,1;1,0;2,0;1,2;2,6;35,2;0,6;0,4;0,0;3,2;56,0;1,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/11/2020;1;112,3;361,2;6;19;1;1;1;;0;37,4;0,0;0,0;4,3;0,0;112,3;0,0;0,3;18,7;2,2;13,8;0,0;3,8;10,7;0,0;0,4;15,9;0,3;0,0;41,4;34,3;0,0;26,9;0,0;0,0;4,6;18,9;0,0;14,3;0,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
266005;1;01/10/2020;1;31,2;170,6;20;13;1;1;1;;0;14,0;14,5;0,0;0,0;3,3;0,0;0,0;0,0;0,0;1,5;0,0;0,0;0,0;0,0;0,0;29,3;19,5;0,0;0,0;31,2;23,8;1,0;5,9;23,9;0,0;0,0;0,0;0,3;2,4;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/09/2020;1;76,8;206,0;15;12;1;1;1;;0;0,0;15,8;0,0;0,0;3,0;0,5;0,0;0,0;14,4;0,0;28,6;0,0;0,0;0,0;76,8;0,0;0,0;0,0;0,0;4,8;0,0;0,0;16,8;1,7;0,0;37,3;0,0;0,0;3,3;3,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
266005;1;01/08/2020;1;28,9;97,7;6;11;1;1;1;;0;4,4;0,0;1,0;0,0;28,5;28,9;2,9;0,0;0,0;0,0;0,0;0,7;1,4;0,0;0,0;0,0;0,0;10,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,4;3,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/07/2020;1;56,8;258,8;3;24;1;1;1;;0;16,7;2,0;56,8;8,0;1,7;0,2;25,3;0,0;2,3;0,0;3,5;41,5;19,5;0,5;0,0;17,2;1,4;3,0;8,7;5,0;0,2;0,0;7,3;0,4;13,4;0,0;2,2;21,1;0,9;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/06/2020;1;46,3;252,4;24;18;1;1;1;;0;21,5;20,0;0,0;18,0;36,0;0,0;0,3;9,3;0,0;0,0;0,0;24,9;0,0;14,0;0,0;0,0;0,0;27,3;7,0;0,2;0,3;1,2;4,3;46,3;0,0;8,8;1,8;0,0;11,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
266005;1;01/05/2020;1;65,7;418,1;8;28;1;1;1;;0;0,5;13,0;7,5;14,3;7,1;25,7;13,7;65,7;20,5;17,2;5,7;21,5;1,5;0,8;8,8;3,4;35,4;2,0;22,5;0,2;0,0;3,8;7,3;56,7;0,4;0,0;0,5;52,4;1,8;8,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/04/2020;1;73,0;416,2;19;23;1;1;1;;0;11,2;0,2;6,0;0,0;0,3;25,2;3,5;3,2;41,8;46,0;2,0;41,0;10,7;51,4;0,3;0,0;0,0;11,0;73,0;17,6;0,0;0,0;0,0;10,0;13,6;2,4;30,0;6,4;0,0;9,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
266005;1;01/03/2020;1;63,8;249,7;30;19;1;1;1;;0;0,0;0,0;0,3;0,7;0,3;1,4;7,5;3,9;1,3;0,0;0,0;1,3;2,0;0,0;0,5;20,0;13,3;49,7;2,7;0,0;0,0;23,8;0,0;0,0;11,4;9,5;0,0;0,0;0,0;63,8;36,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/02/2020;1;41,0;180,4;13;16;1;1;1;;0;0,0;25,3;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,3;41,0;4,6;0,7;0,0;0,0;17,8;5,7;0,0;0,2;0,2;10,8;7,8;0,3;12,3;26,8;26,2;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
266005;1;01/01/2020;1;65,0;194,9;28;20;1;1;1;;0;7,9;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,7;4,6;0,9;0,6;5,4;0,2;3,9;0,2;0,6;0,3;37,4;49,5;3,9;0,0;0,4;0,0;5,4;0,0;0,0;65,0;6,2;0,0;1,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/12/2019;1;37,0;189,0;20;26;1;1;1;;0;4,5;1,0;0,0;0,4;0,3;1,0;31,0;0,2;11,5;0,0;1,5;7,7;0,0;0,0;3,0;24,3;0,3;0,0;12,2;37,0;1,5;3,6;3,7;4,1;2,0;1,3;11,3;5,2;13,5;5,6;1,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/11/2019;1;39,0;212,0;1;20;1;1;1;;0;39,0;12,2;0,4;0,2;0,5;35,0;7,6;0,0;0,0;16,0;1,4;1,5;9,4;4,0;15,3;32,2;11,5;0,0;0,0;1,3;8,2;5,1;2,0;0,0;0,0;0,0;0,0;0,0;9,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
266005;1;01/10/2019;1;57,5;290,8;9;21;1;1;1;;0;7,7;2,9;19,4;18,3;0,0;0,0;34,0;3,0;57,5;0,0;1,7;0,0;3,5;0,0;1,1;14,8;0,0;0,0;6,0;50,4;3,9;0,0;0,3;32,5;14,0;4,1;0,0;7,6;0,8;7,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/09/2019;1;26,3;99,1;27;14;1;1;1;;0;0,0;0,0;20,5;0,3;0,0;0,0;0,0;0,0;15,7;0,0;0,5;0,0;1,2;0,0;5,1;0,0;0,0;0,0;0,0;1,6;0,5;5,2;19,6;0,0;1,2;0,0;26,3;1,0;0,0;0,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
266005;1;01/08/2019;1;38,2;91,9;25;12;1;1;1;;0;2,7;0,4;1,9;2,5;0,0;0,0;0,0;2,4;0,0;6,4;0,0;0,0;0,0;0,0;0,0;0,0;4,8;0,0;0,0;0,0;0,0;0,0;29,0;0,3;38,2;2,7;0,0;0,0;0,6;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/07/2019;1;48,1;146,0;19;20;1;1;1;;0;1,2;0,2;0,0;0,0;0,0;5,5;2,5;0,7;0,0;0,7;2,5;4,8;3,6;13,4;0,0;5,7;0,0;0,0;48,1;12,0;0,3;0,0;5,9;6,8;7,0;0,0;0,8;3,2;0,0;0,0;21,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/06/2019;1;58,5;395,9;8;23;1;1;1;;0;0,0;24,3;14,8;36,7;24,9;2,5;19,2;58,5;10,5;7,3;0,6;12,5;10,0;23,5;0,0;48,8;29,3;0,2;9,5;11,3;2,9;2,4;0,2;0,0;0,0;17,7;0,0;0,0;0,0;28,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
266005;1;01/05/2019;1;41,6;309,3;20;28;1;1;1;;0;1,0;5,3;28,0;6,0;14,0;12,3;14,3;38,6;1,7;9,0;8,2;0,0;5,9;37,3;38,7;1,2;5,7;4,5;1,2;41,6;21,3;0,0;1,2;0,6;0,7;4,4;3,8;0,1;0,0;2,2;0,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/04/2019;1;82,7;325,9;26;24;1;1;1;;0;0,5;2,4;0,8;0,0;0,5;0,0;0,0;57,5;0,0;0,5;0,0;25,5;7,8;0,0;1,8;11,0;0,2;0,3;3,0;2,5;46,6;0,9;9,0;3,7;15,8;82,7;14,3;26,0;10,6;2,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
266005;1;01/03/2019;1;64,1;186,7;22;18;1;1;1;;0;0,0;0,0;0,0;21,3;2,2;0,0;0,0;1,7;0,3;0,0;37,0;2,1;0,0;0,0;2,0;2,0;19,9;0,3;2,0;0,0;13,6;64,1;0,0;0,0;7,5;0,0;0,0;3,0;0,3;7,2;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/02/2019;1;73,8;328,2;5;20;1;1;1;;0;12,0;23,0;0,5;2,6;73,8;0,2;15,6;0,4;16,0;2,8;2,0;31,2;14,2;31,0;4,3;2,5;0,0;0,0;0,0;0,0;0,0;8,6;19,4;39,6;28,5;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
266005;1;01/01/2019;1;33,9;284,5;14;28;1;1;1;;0;0,0;2,4;8,0;2,0;9,3;14,3;4,6;11,2;2,7;1,0;23,2;3,3;30,0;33,9;3,3;33,7;24,1;7,5;17,7;18,9;4,6;7,0;2,9;0,0;0,5;2,0;4,8;5,5;5,9;0,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/12/2018;1;112,2;403,1;6;27;1;1;1;;0;0,8;38,2;10,3;0,6;0,0;112,2;1,6;3,5;1,5;17,0;11,5;12,0;18,3;4,1;14,8;2,2;0,0;0,4;31,5;10,7;0,4;5,5;13,4;3,9;27,6;21,7;2,0;35,0;2,4;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/11/2018;1;57,0;249,6;21;19;1;1;1;;0;0,0;10,7;11,3;4,7;0,0;0,0;7,0;0,0;0,0;44,3;0,5;0,8;0,0;0,0;21,0;0,0;2,7;0,0;11,0;0,0;57,0;4,2;0,2;22,5;1,3;19,7;25,3;2,4;3,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
266005;1;01/10/2018;1;21,4;90,4;13;14;1;1;1;;0;0,0;0,5;0,0;0,0;0,0;14,3;0,0;0,2;0,0;4,2;3,6;0,0;21,4;6,0;0,0;0,0;0,0;0,0;0,3;0,0;0,4;0,0;0,0;0,0;2,3;0,0;0,0;11,5;12,0;13,0;0,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/09/2018;1;47,5;104,2;10;15;1;1;1;;0;0,0;0,0;4,7;11,4;0,0;0,0;0,0;2,7;3,9;47,5;0,0;0,0;0,0;7,5;1,7;9,9;0,0;0,2;0,0;8,0;0,3;0,2;0,0;0,0;0,3;0,0;0,0;4,6;1,3;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
266005;1;01/08/2018;1;31,5;218,0;28;23;1;1;1;;0;0,3;2,1;0,6;0,0;0,0;0,0;15,7;2,6;12,4;2,5;13,5;0,0;1,0;24,3;8,7;9,1;8,7;10,5;16,2;14,9;16,9;2,1;0,0;0,0;3,7;0,0;3,2;31,5;3,4;0,0;14,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/07/2018;1;28,6;184,9;13;20;1;1;1;;0;0,0;0,0;0,0;13,6;3,4;0,0;0,0;0,2;12,2;2,3;17,2;0,0;28,6;0,2;0,0;19,7;13,2;7,5;0,0;13,3;17,4;0,0;0,0;0,8;17,0;11,7;0,0;2,5;2,2;1,5;0,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
266005;1;01/06/2018;1;15,0;80,0;4;17;1;1;1;;0;2,9;0,7;0,0;15,0;0,9;0,0;0,0;0,0;1,3;0,3;11,0;0,0;0,0;0,0;7,0;7,2;0,0;0,3;0,0;13,3;5,2;4,3;4,2;0,0;0,0;0,0;0,4;2,4;3,6;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
